,open,high,low,close,volume,number_of_trades
2024-08-02 02:43:00+00:00,29831.926761562358,29835.50254588862,29828.34063992628,29833.412642352647,99.6684984016198,93
2024-08-02 02:44:00+00:00,29844.50044115738,29847.368765979718,29841.763276445043,29844.23196306558,145.86217838048364,115
2024-08-02 02:45:00+00:00,29832.766694167436,29833.925111917604,29830.14292739652,29832.722735312025,119.71462583384884,69
2024-08-02 02:46:00+00:00,29827.324885555212,29829.33111639632,29827.148438631917,29826.821754206874,127.4485332263362,66
2024-08-02 02:47:00+00:00,29832.622338384128,29834.10922687229,29829.92075102549,29833.260708164842,105.71627977497974,86
2024-08-02 02:48:00+00:00,29823.556575804178,29824.86050992351,29821.597403190066,29823.440039859557,90.90329884258367,99
2024-08-02 02:49:00+00:00,29821.434579089426,29827.26425589548,29822.63180035122,29824.023665691155,77.96190160709259,83
2024-08-02 02:50:00+00:00,29811.94670834728,29814.65311626362,29807.976709283113,29812.897255169733,83.90175987795914,135
2024-08-02 02:51:00+00:00,29820.941306825593,29822.528377995364,29817.876946512846,29820.098490154884,122.0394356494399,89
2024-08-02 02:52:00+00:00,29817.611926612397,29818.804521433143,29814.949527137145,29819.492648182913,101.9441868338257,60
2024-08-02 02:53:00+00:00,29817.245899323196,29819.143700685134,29810.864317932756,29814.83632861444,84.89928068314904,144
2024-08-02 02:54:00+00:00,29821.001343033568,29821.491195180606,29818.97185452269,29819.529444356478,81.87702806226713,90
2024-08-02 02:55:00+00:00,29814.131943653774,29816.466421750705,29810.93593618588,29815.813539097177,79.6377613915399,107
2024-08-02 02:56:00+00:00,29812.439357907162,29815.8262241237,29809.86020554757,29812.58915486545,94.87148816772107,140
2024-08-02 02:57:00+00:00,29799.11561825826,29801.281567940292,29796.375349174206,29801.294399463248,79.20450759638142,62
2024-08-02 02:58:00+00:00,29811.07054896821,29812.153081705004,29807.6982670301,29811.422967562008,94.98889226086663,145
2024-08-02 02:59:00+00:00,29805.755162670706,29808.599162101476,29803.957304970703,29805.311147745942,103.63928583370091,141
2024-08-02 03:00:00+00:00,29809.06121937328,29810.36173956646,29805.994154788892,29811.007708571873,91.89516946922453,52
2024-08-02 03:01:00+00:00,29793.24422209221,29799.05855975464,29789.53155873934,29793.567578257094,67.19979636130098,81
2024-08-02 03:02:00+00:00,29777.716827316417,29780.316381544093,29776.63699525668,29779.682167337545,72.2947358756515,86
2024-08-02 03:03:00+00:00,29787.885261899697,29787.734969936184,29784.543684931778,29787.716945376247,119.816620959049,53
2024-08-02 03:04:00+00:00,29780.485642510033,29782.979152626347,29777.78064228089,29778.586699752177,114.43809803184249,71
2024-08-02 03:05:00+00:00,29784.325684578096,29786.87851309122,29781.5305024125,29784.729944477567,88.69631739901237,74
2024-08-02 03:06:00+00:00,29775.78901289747,29779.087580203886,29770.68681184446,29775.86320641545,113.83806587793478,50
2024-08-02 03:07:00+00:00,29789.616718339836,29791.68609021393,29788.03753479793,29789.20888468668,90.73061123564351,58
2024-08-02 03:08:00+00:00,29788.02948360754,29787.123398348842,29782.697639433005,29787.476331199105,92.24686556432003,127
2024-08-02 03:09:00+00:00,29797.559935318615,29798.651666928217,29792.496371153626,29797.535080975118,61.959166241987184,110
2024-08-02 03:10:00+00:00,29784.270749919924,29787.974331316815,29780.502611275384,29784.05145198588,63.94479771087824,146
2024-08-02 03:11:00+00:00,29794.06182263362,29799.471761807676,29791.756959312894,29794.59491537901,120.6851479959539,82
2024-08-02 03:12:00+00:00,29793.61622508831,29795.634749927533,29791.153571693936,29794.332923424066,105.50064664878157,144
2024-08-02 03:13:00+00:00,29786.640475194024,29790.575667568446,29787.801010086736,29786.62040822889,57.66112785761994,58
2024-08-02 03:14:00+00:00,29789.903679041476,29789.474223259465,29786.225305117983,29788.995877243986,97.7789956133739,84
2024-08-02 03:15:00+00:00,29772.703700474078,29774.571036565416,29770.103533266323,29769.29429922311,135.2200626806092,113
2024-08-02 03:16:00+00:00,29759.685397542078,29759.903323656457,29758.566978176048,29760.22749772711,85.9843987925897,111
2024-08-02 03:17:00+00:00,29769.06467349065,29769.393684802693,29763.79432524115,29766.758972396936,83.20592963739882,111
2024-08-02 03:18:00+00:00,29748.02247391852,29749.417980629238,29744.482279490727,29748.089943942694,105.30265344597072,97
2024-08-02 03:19:00+00:00,29739.10748408585,29740.34881773078,29739.19733163827,29738.060913965764,127.83601611990848,111
2024-08-02 03:20:00+00:00,29724.265302232423,29726.679791982522,29719.77613899409,29724.340039694187,104.02816745386332,121
2024-08-02 03:21:00+00:00,29738.316029076563,29745.05927563218,29739.23577395824,29739.682963396957,92.54894549448447,63
2024-08-02 03:22:00+00:00,29736.38341208751,29737.139457166522,29732.921721582537,29735.869467480705,81.73604602060155,66
2024-08-02 03:23:00+00:00,29740.292315946896,29742.87796428697,29736.32255904813,29737.844000373298,83.12353191199165,131
2024-08-02 03:24:00+00:00,29753.648583003596,29758.046877968554,29751.976648279768,29753.890309272534,75.08066055500566,128
2024-08-02 03:25:00+00:00,29767.90676720372,29770.436592522263,29765.187469254433,29768.882652165117,115.46649607645233,73
2024-08-02 03:26:00+00:00,29790.333349470777,29792.116640400374,29789.154499795502,29787.554180307285,93.38247812331473,95
2024-08-02 03:27:00+00:00,29773.374483938966,29777.451124384068,29773.562289995654,29774.621776254007,97.03423283261861,65
2024-08-02 03:28:00+00:00,29765.64396248329,29765.16582790106,29760.92655727486,29764.77094046,118.51993761931674,126
2024-08-02 03:29:00+00:00,29749.932833272258,29754.531619485406,29749.09001489184,29749.37527608459,140.7484727021412,92
2024-08-02 03:30:00+00:00,29729.17031755622,29731.1437734065,29727.904548220075,29729.794140113067,120.51425940992294,74
2024-08-02 03:31:00+00:00,29739.936602126065,29742.142846669576,29733.805589256433,29739.228746569774,138.8004114237133,80
2024-08-02 03:32:00+00:00,29743.234636178007,29744.633684291013,29740.81121713341,29742.877365365566,70.65486654246403,83
2024-08-02 03:33:00+00:00,29738.136462303104,29738.837983751113,29737.17899775461,29737.2261631198,122.14810663110238,134
2024-08-02 03:34:00+00:00,29731.715705948605,29736.96349177511,29727.547121699576,29731.808284915933,98.32940220021699,101
2024-08-02 03:35:00+00:00,29755.643820076013,29757.66709500498,29753.276463973234,29756.75795154194,98.48258953329716,145
2024-08-02 03:36:00+00:00,29761.516758344693,29764.374047441936,29758.847315900028,29761.415366291287,80.70165217223845,93
2024-08-02 03:37:00+00:00,29771.016058118643,29772.327537964207,29769.18810842301,29771.781402717577,86.81224089099427,139
2024-08-02 03:38:00+00:00,29775.750886617578,29778.442276742582,29772.819103908238,29775.904226731844,88.5986042017493,119
2024-08-02 03:39:00+00:00,29768.660903795047,29772.847219876337,29765.04119508418,29767.011123209544,98.507837032604,96
2024-08-02 03:40:00+00:00,29769.888819079526,29772.306155851813,29769.04047650167,29771.15295546578,115.25662441374456,113
2024-08-02 03:41:00+00:00,29776.746470073584,29778.701476768132,29775.43992484596,29779.75945640759,121.66140326168491,53
2024-08-02 03:42:00+00:00,29782.63193009618,29785.750028491846,29777.61432037257,29778.930325445726,99.07310079716444,64
2024-08-02 03:43:00+00:00,29792.256848256446,29792.962488955476,29788.379826276298,29791.223209686927,60.098353824958764,92
2024-08-02 03:44:00+00:00,29802.73432923359,29804.3776517285,29798.170240606913,29802.784961428217,119.67451690854,92
2024-08-02 03:45:00+00:00,29807.89248368808,29809.19942727749,29801.212962535483,29806.20080825631,71.06693335149772,107
2024-08-02 03:46:00+00:00,29794.379402138595,29795.861457402087,29792.311198110325,29793.72535439113,106.50354767305865,102
2024-08-02 03:47:00+00:00,29794.03057885242,29792.85027081696,29789.526789718297,29793.226858218313,85.47156007556738,135
2024-08-02 03:48:00+00:00,29776.720057978735,29782.636898385346,29775.854582491313,29777.1190953466,95.30673635871177,142
2024-08-02 03:49:00+00:00,29777.49150531255,29782.321274376136,29776.148370490075,29778.394429460634,109.17183809170041,101
2024-08-02 03:50:00+00:00,29760.022786791713,29764.647542753424,29757.685270149243,29760.863083429427,62.51909863338339,75
2024-08-02 03:51:00+00:00,29752.951055617083,29756.491165313597,29748.601776055562,29750.914017335148,94.36250815747374,51
2024-08-02 03:52:00+00:00,29746.1618700962,29750.078091296018,29743.643169985542,29747.516302560885,95.63633466952595,127
2024-08-02 03:53:00+00:00,29754.675923456172,29756.550989172927,29750.494172091545,29755.409909798884,102.63498164994762,110
2024-08-02 03:54:00+00:00,29758.706796932933,29760.558939910374,29755.99882059772,29756.940037742632,98.17321277723468,99
2024-08-02 03:55:00+00:00,29754.763586031197,29759.58804420275,29752.245090794713,29755.889057489323,43.65385562632238,61
2024-08-02 03:56:00+00:00,29740.828775671085,29744.273656521847,29738.242444453197,29740.068510895984,121.4052733776454,137
2024-08-02 03:57:00+00:00,29750.57435442754,29751.259708701644,29747.216609369287,29747.035898723323,141.72597843387507,93
2024-08-02 03:58:00+00:00,29744.76292461279,29746.465155793787,29743.50184179941,29743.88132672513,96.20957034163769,132
2024-08-02 03:59:00+00:00,29737.19801428499,29738.262302095303,29733.98441178056,29737.258559896214,85.63885460463642,64
2024-08-02 04:00:00+00:00,29723.901352642424,29730.178498817466,29724.84603265632,29725.11638786272,90.78526582468008,134
2024-08-02 04:01:00+00:00,29736.671378110186,29741.207276733636,29733.502823814888,29737.64000179461,68.20441326809866,149
2024-08-02 04:02:00+00:00,29740.341885464914,29744.242661538992,29737.59081480032,29740.560307467094,107.48311772829621,56
2024-08-02 04:03:00+00:00,29743.433616511506,29746.540464859805,29743.13833112965,29744.794839077345,67.55885570333635,119
2024-08-02 04:04:00+00:00,29755.577470601158,29756.59853694639,29752.879749306372,29755.172472043985,108.13578879187847,75
2024-08-02 04:05:00+00:00,29761.933215171834,29763.676489271107,29759.525926099643,29762.227724230434,117.36270394586508,106
2024-08-02 04:06:00+00:00,29774.811994406504,29779.193041814255,29774.59911963148,29775.8635172914,104.57047157081273,57
2024-08-02 04:07:00+00:00,29769.32450739292,29773.783176597084,29765.315261462503,29768.159729901738,93.57618839942721,134
2024-08-02 04:08:00+00:00,29751.542119852587,29757.12323589538,29752.784673582963,29752.431500272694,133.16128127298873,130
2024-08-02 04:09:00+00:00,29766.335627037686,29771.492480812263,29762.93358123201,29767.188667891805,86.23773568455805,76
2024-08-02 04:10:00+00:00,29748.616222205743,29748.579245774526,29742.526947575945,29745.810972662926,100.77503715739968,128
2024-08-02 04:11:00+00:00,29729.81809988564,29731.290742804973,29725.577548530513,29728.9559190539,78.36051567668413,122
2024-08-02 04:12:00+00:00,29720.0532284056,29720.167794091,29716.921003664957,29718.816191041144,109.52295622417545,121
2024-08-02 04:13:00+00:00,29722.022122510796,29723.00862026808,29722.403584113006,29723.09850064479,109.63232289148694,90
2024-08-02 04:14:00+00:00,29712.98187469678,29714.369304164746,29711.733742171076,29712.28318814921,78.65039842995685,94
2024-08-02 04:15:00+00:00,29716.47821462196,29721.141017841943,29713.914393381387,29716.82731415639,87.74035796906428,149
2024-08-02 04:16:00+00:00,29708.785323726785,29714.291555288342,29706.560188284668,29709.686703174262,104.24244327081733,118
2024-08-02 04:17:00+00:00,29700.67816079736,29701.805219145084,29699.10171300597,29699.683095972123,92.36713744095393,74
2024-08-02 04:18:00+00:00,29698.045071428372,29705.349373004876,29699.6849501743,29702.707678295697,128.76569048771188,77
2024-08-02 04:19:00+00:00,29706.989407531237,29709.923228106934,29703.3213822392,29708.925938571945,73.02304449488636,97
2024-08-02 04:20:00+00:00,29709.68850855033,29712.246265813435,29704.367360223638,29706.4300389728,117.26837208641382,124
2024-08-02 04:21:00+00:00,29695.99460897801,29700.73388909508,29691.916223494438,29696.177961484354,103.18948439827503,106
2024-08-02 04:22:00+00:00,29674.32289615288,29677.024502088254,29670.584110943873,29676.01417238276,137.488343957208,141
2024-08-02 04:23:00+00:00,29669.268616238893,29671.3423961715,29665.05232972973,29668.779522501554,68.58760245471967,64
2024-08-02 04:24:00+00:00,29646.41782506016,29647.321850882185,29641.88853824728,29647.190085217226,112.36558087674126,63
2024-08-02 04:25:00+00:00,29634.24447627088,29637.1750433204,29630.106292977398,29632.261997171467,64.70998262768138,88
2024-08-02 04:26:00+00:00,29629.9486967642,29635.453790822907,29630.84167636277,29629.018254645598,123.34977604350507,107
2024-08-02 04:27:00+00:00,29630.68233748607,29632.579888498276,29629.073823691473,29633.073721520166,83.97915316987981,66
2024-08-02 04:28:00+00:00,29625.50251233636,29629.15204476109,29623.767207256402,29624.246610286595,92.01714094007421,110
2024-08-02 04:29:00+00:00,29625.537317522594,29626.548970041717,29622.461649277866,29623.834609124307,111.17762156961537,105
2024-08-02 04:30:00+00:00,29624.530714041437,29628.52744211033,29623.386836357025,29627.292481502584,89.2496162900494,111
2024-08-02 04:31:00+00:00,29626.904751850812,29633.062656979684,29624.271863581376,29627.43741464585,85.09063904848517,123
2024-08-02 04:32:00+00:00,29648.88977926533,29651.604294201614,29646.15702249966,29648.41333261338,95.00804704978893,120
2024-08-02 04:33:00+00:00,29647.992829893916,29650.340437982803,29647.929624051703,29648.78428045363,99.35997344778231,106
2024-08-02 04:34:00+00:00,29647.304444682562,29651.384044620474,29642.523421733673,29645.071366033644,55.33706838560586,95
2024-08-02 04:35:00+00:00,29644.372808163524,29644.55078564634,29639.105132036875,29643.32109446839,66.75954264343764,89
2024-08-02 04:36:00+00:00,29629.985069827082,29631.897669903592,29626.80652095957,29631.69922984361,97.82040297276693,90
2024-08-02 04:37:00+00:00,29638.55629350741,29640.367926657516,29637.658233239326,29641.04109093357,120.2996361577645,116
2024-08-02 04:38:00+00:00,29614.978613675998,29618.73341245637,29612.734257566564,29615.384298307898,127.05975153641499,65
2024-08-02 04:39:00+00:00,29591.787638561935,29594.213157300797,29588.214839866585,29592.697563149864,96.5042964302852,84
2024-08-02 04:40:00+00:00,29584.516574580754,29585.15873785535,29580.741490549583,29584.475173691422,127.35770677603999,91
2024-08-02 04:41:00+00:00,29603.843613029585,29605.842545276784,29601.095882532,29605.331561628605,79.80386597218661,92
2024-08-02 04:42:00+00:00,29597.649938199855,29598.5848833913,29590.977434769015,29596.477743195715,83.75211083977167,58
2024-08-02 04:43:00+00:00,29601.794686709058,29605.903657157538,29599.254403552008,29600.600965140147,100.76914950319066,96
2024-08-02 04:44:00+00:00,29601.365320030218,29598.433723441663,29594.997743330987,29598.791448296528,99.1559589082993,99
2024-08-02 04:45:00+00:00,29603.73116318036,29606.34357317557,29601.407106244482,29600.695580070125,74.07790171127888,146
2024-08-02 04:46:00+00:00,29616.835579429706,29620.282459930695,29613.714591915745,29615.705308010383,92.97429871017543,132
2024-08-02 04:47:00+00:00,29608.754783644687,29610.67808852555,29602.96779717234,29606.832457554094,98.77868194506422,104
2024-08-02 04:48:00+00:00,29597.118567113346,29598.813872294042,29594.495975439473,29599.42281706067,118.98907491185957,77
2024-08-02 04:49:00+00:00,29594.09360014626,29594.458915682586,29592.326786061436,29593.56055453736,113.34650944504446,149
2024-08-02 04:50:00+00:00,29593.293370850766,29596.576339404226,29587.862166710736,29592.29368413906,77.18603240616008,53
2024-08-02 04:51:00+00:00,29582.597806323633,29583.200808945785,29578.128401012826,29582.481715635276,102.32396824730493,120
2024-08-02 04:52:00+00:00,29578.226576666515,29579.87743692388,29576.768893709646,29578.41489177987,76.742391322575,134
2024-08-02 04:53:00+00:00,29584.05770497479,29588.308577784836,29581.195844185393,29582.930158432722,92.84880019034647,147
2024-08-02 04:54:00+00:00,29574.146604115038,29578.65782193769,29571.901969381954,29575.700025413862,109.09029046590243,116
2024-08-02 04:55:00+00:00,29563.38553577851,29565.952800200746,29559.147848128872,29561.606326799232,92.56688636041754,142
2024-08-02 04:56:00+00:00,29558.348320787263,29561.423056528707,29556.986054000496,29560.356139135656,124.78612033117929,54
2024-08-02 04:57:00+00:00,29567.51013783101,29567.366967882783,29563.089823187987,29567.093781597752,106.52922338550285,57
2024-08-02 04:58:00+00:00,29544.344616351966,29545.631791814892,29543.485752071712,29545.97033316886,118.96322250576559,108
2024-08-02 04:59:00+00:00,29558.61929903722,29561.25946671055,29552.832066027553,29558.822204405104,108.05869731016381,107
2024-08-02 05:00:00+00:00,29554.13888974206,29558.080828853323,29548.520058501304,29552.34121710983,100.5915701996862,99
2024-08-02 05:01:00+00:00,29555.51125555328,29560.36948836458,29553.522036066075,29556.92268480188,122.70527378875724,129
2024-08-02 05:02:00+00:00,29553.942935849947,29557.432967424884,29550.772250032624,29552.926570137508,94.59654184408095,134
2024-08-02 05:03:00+00:00,29563.881044336733,29566.813437262124,29563.32762497257,29564.788949697588,104.29318358328145,129
2024-08-02 05:04:00+00:00,29542.252269292352,29547.829897912492,29541.446173480294,29544.67451430873,74.88936187986651,52
2024-08-02 05:05:00+00:00,29552.847378866856,29553.750568221432,29548.61385216144,29552.48637748929,67.91654267059523,50
2024-08-02 05:06:00+00:00,29531.53125767972,29532.02687154318,29527.527974728175,29530.562933564714,82.04241108899812,59
2024-08-02 05:07:00+00:00,29525.845397209458,29526.879488909308,29521.927292760764,29523.209457801273,136.6194274301056,99
2024-08-02 05:08:00+00:00,29522.254143474056,29523.10147997781,29520.429885028414,29524.79595381174,122.44805194055776,142
2024-08-02 05:09:00+00:00,29518.042793954486,29520.99034279999,29514.432049675124,29517.373547459283,104.36910352175663,149
2024-08-02 05:10:00+00:00,29534.94686605349,29536.954414607662,29530.930242659186,29534.353734478023,145.78893554238715,118
2024-08-02 05:11:00+00:00,29534.333261693944,29539.112968296555,29530.54140869466,29534.31403365955,68.75752350628204,137
2024-08-02 05:12:00+00:00,29554.91995264791,29555.190194112798,29553.174797480195,29552.59269931934,62.30491233691174,93
2024-08-02 05:13:00+00:00,29566.90121840815,29569.715984434155,29564.208960276756,29566.962966027673,108.04282922700713,95
2024-08-02 05:14:00+00:00,29566.03051104439,29570.292176092797,29564.248330382627,29566.897802217984,96.09598395169778,92
2024-08-02 05:15:00+00:00,29574.309083308934,29577.04785156446,29573.671558753646,29574.795179523036,114.70231472598651,107
2024-08-02 05:16:00+00:00,29562.00949081126,29566.461765195632,29557.620640823927,29562.97783869334,99.59994409281103,136
2024-08-02 05:17:00+00:00,29543.159014188783,29546.672031080052,29540.358842715905,29544.448389449124,105.93605463431936,84
2024-08-02 05:18:00+00:00,29551.260983513937,29552.864499394265,29551.265360675054,29551.704364922723,68.81509579853774,94
2024-08-02 05:19:00+00:00,29554.979976303825,29556.126933074604,29550.755380864357,29553.339623095002,105.17482265457079,60
2024-08-02 05:20:00+00:00,29548.468031938217,29554.93694330865,29547.978184157917,29551.67072404942,107.1953890134035,91
2024-08-02 05:21:00+00:00,29552.674979226358,29553.134442339484,29548.98958951868,29551.48903282468,68.39318061095771,80
2024-08-02 05:22:00+00:00,29553.292500053994,29556.016478801048,29550.566049751662,29552.927373556533,139.74945587671235,53
2024-08-02 05:23:00+00:00,29558.848957570885,29561.218901642027,29557.352754798212,29558.525201010096,91.5071714168945,131
2024-08-02 05:24:00+00:00,29568.08831351128,29572.091130778976,29564.763489231682,29568.61239226703,97.0719351017778,89
2024-08-02 05:25:00+00:00,29557.787223460324,29564.365116511446,29556.415388473666,29560.81975826241,87.27245353971011,99
2024-08-02 05:26:00+00:00,29560.63296452416,29561.257459530752,29558.637397375605,29560.637502789432,64.10890556000736,70
2024-08-02 05:27:00+00:00,29554.298762293874,29557.100974948095,29552.955431236318,29553.901450114758,85.79986637071701,110
2024-08-02 05:28:00+00:00,29556.1300775191,29556.09995081411,29551.345010047808,29555.33704757486,97.66723356218878,96
2024-08-02 05:29:00+00:00,29556.00440559968,29560.291067746133,29553.42150729675,29556.714882039345,59.06576374615257,52
2024-08-02 05:30:00+00:00,29539.372645457173,29544.49901295105,29538.898734704133,29539.432757137853,90.99428113685823,145
2024-08-02 05:31:00+00:00,29539.91359274014,29538.800475471933,29538.422939499815,29537.680705984207,86.91442869020861,64
2024-08-02 05:32:00+00:00,29523.542452813625,29524.550926561176,29522.765408026964,29523.913728002317,107.5293051713586,140
2024-08-02 05:33:00+00:00,29515.048026236786,29518.982876800786,29514.687774982493,29515.285515542633,87.06604594629678,135
2024-08-02 05:34:00+00:00,29497.341029596028,29500.00725886911,29493.647710304947,29497.9870259338,115.82618540895658,126
2024-08-02 05:35:00+00:00,29494.52289838151,29499.23456295361,29493.95068234582,29494.230290153442,121.05952586188761,65
2024-08-02 05:36:00+00:00,29478.50140359958,29478.854137555747,29473.289361939875,29479.292149885936,111.85492848301408,116
2024-08-02 05:37:00+00:00,29468.572035239504,29474.168072602653,29466.468190313688,29471.18905035551,137.56363702549444,51
2024-08-02 05:38:00+00:00,29487.21455877677,29487.29207475937,29483.596055149126,29485.901500129465,87.15575205250866,82
2024-08-02 05:39:00+00:00,29485.84195066603,29487.866082078104,29482.578199512744,29485.145852611913,103.88885250647824,76
2024-08-02 05:40:00+00:00,29474.129855313713,29475.480845988946,29471.212684683374,29474.9247310347,68.88182039447675,97
2024-08-02 05:41:00+00:00,29463.586868285125,29468.254548083318,29459.680317836985,29462.08000368624,99.81424520167165,145
2024-08-02 05:42:00+00:00,29466.17022145344,29468.796379083287,29460.90455491326,29462.456851592073,72.358600114408,99
2024-08-02 05:43:00+00:00,29458.019774118617,29461.877503149688,29457.916599706674,29461.02446002938,119.46788630858185,51
2024-08-02 05:44:00+00:00,29462.097665657453,29467.42388277841,29460.15998658496,29461.698425373794,89.7901633612027,101
2024-08-02 05:45:00+00:00,29474.26935773387,29475.05735580753,29471.59880202612,29473.730076488027,111.93203980078373,95
2024-08-02 05:46:00+00:00,29472.899618690357,29472.078389030507,29469.196493730928,29472.20170888646,64.44689577898335,96
2024-08-02 05:47:00+00:00,29480.33467298403,29480.318746970734,29477.937597432818,29477.055031878008,96.07185034714747,85
2024-08-02 05:48:00+00:00,29493.072488673566,29497.2075638777,29490.874149748677,29493.775856722037,83.70476121078248,59
2024-08-02 05:49:00+00:00,29496.413752834265,29502.121719370785,29495.35579014353,29498.559036167717,86.72644965792881,96
2024-08-02 05:50:00+00:00,29501.514490513982,29505.2251295783,29503.34595177988,29504.412835176943,124.8076932403137,130
2024-08-02 05:51:00+00:00,29506.772613558907,29512.01027626121,29507.45115051231,29506.263767780594,89.38614687996373,85
2024-08-02 05:52:00+00:00,29502.736461190703,29504.687619322594,29500.577744621027,29502.379033560635,104.65956879302587,100
2024-08-02 05:53:00+00:00,29501.473481831235,29502.474924012746,29498.918103449898,29500.970203416888,127.48185998489349,80
2024-08-02 05:54:00+00:00,29500.560525801822,29504.374632782896,29495.20539860229,29499.80122881507,106.47138665837328,58
2024-08-02 05:55:00+00:00,29515.83503906811,29517.401982873154,29515.959523396126,29514.889809044314,101.11494337122704,91
2024-08-02 05:56:00+00:00,29516.03270339613,29519.23788187813,29513.116830437113,29517.987923000914,130.2231677305949,64
2024-08-02 05:57:00+00:00,29512.91503624103,29514.67190609928,29508.817135629808,29512.31371447312,99.45447487591802,93
2024-08-02 05:58:00+00:00,29518.810012509282,29519.50787998569,29515.558724526956,29517.08897466048,103.27031175552558,83
2024-08-02 05:59:00+00:00,29528.23933149477,29531.34464675002,29522.92481433514,29528.31851843149,62.38280563862297,86
2024-08-02 06:00:00+00:00,29526.488125247903,29527.80021496796,29523.191408031704,29526.928869847125,144.67084480820586,108
2024-08-02 06:01:00+00:00,29532.682299928405,29535.952753044647,29529.640505047566,29530.794905754756,85.55438878611695,70
2024-08-02 06:02:00+00:00,29533.09653290221,29538.19245374945,29529.68530617288,29532.302515973202,90.00944156467676,51
2024-08-02 06:03:00+00:00,29521.188164778774,29522.8087318134,29520.62466590457,29520.780390562588,131.48514200931376,111
2024-08-02 06:04:00+00:00,29529.307978529105,29532.512261890934,29523.916675989563,29528.019715273906,127.42587896965281,63
2024-08-02 06:05:00+00:00,29524.689772303238,29526.763105365495,29524.64195587172,29527.036835891002,75.83067686249984,100
2024-08-02 06:06:00+00:00,29518.975250487038,29520.576029075637,29514.00477021285,29517.19659749695,117.74359229095215,59
2024-08-02 06:07:00+00:00,29510.4303356124,29512.413257641154,29508.11175837931,29508.95611690499,93.40093147841917,57
2024-08-02 06:08:00+00:00,29500.461762233528,29502.441214680373,29501.261235672864,29501.7895794919,98.62548973771526,85
2024-08-02 06:09:00+00:00,29486.291852870785,29488.933317619038,29481.245347908356,29485.430388557175,88.9130915708334,107
2024-08-02 06:10:00+00:00,29483.61424097969,29487.928032724678,29483.46179888325,29485.444545366132,95.05008466117697,69
2024-08-02 06:11:00+00:00,29486.880468337717,29488.403711592196,29482.708382870795,29483.92942990214,102.97797470002624,114
2024-08-02 06:12:00+00:00,29480.538535118452,29484.203584283692,29481.1192629037,29483.413140686716,84.55825396453119,81
2024-08-02 06:13:00+00:00,29477.327500717543,29480.976834015688,29474.45705289749,29477.607104174313,77.11830700263157,128
2024-08-02 06:14:00+00:00,29486.68323126496,29488.29285905833,29485.33884913533,29487.87940604706,91.95024185313555,80
2024-08-02 06:15:00+00:00,29483.45363044876,29489.24416186377,29481.861751291908,29485.081803826815,127.59294475681119,101
2024-08-02 06:16:00+00:00,29478.433641065825,29480.532971725494,29473.314968278137,29474.871226675972,108.1118812887247,83
2024-08-02 06:17:00+00:00,29480.519722019486,29482.631692176725,29479.733218263325,29480.690061249876,112.29912128252968,121
2024-08-02 06:18:00+00:00,29481.134579617894,29484.46660138138,29474.91130255309,29478.20899952217,104.93117230570459,63
2024-08-02 06:19:00+00:00,29479.67811318172,29480.602208485223,29478.0473690029,29477.902838480633,73.83242138415137,135
2024-08-02 06:20:00+00:00,29475.512956500457,29480.028698988615,29471.987931800144,29475.728110860033,109.68745918059068,86
2024-08-02 06:21:00+00:00,29466.83532728949,29471.38475702323,29465.432537170218,29469.183438218693,91.4355951987945,89
2024-08-02 06:22:00+00:00,29490.669843846255,29495.278676826598,29486.125307759394,29493.009358623924,94.41685625474447,94
2024-08-02 06:23:00+00:00,29487.978910164653,29491.805853356014,29486.753820251433,29488.611204974244,140.33575086595027,81
2024-08-02 06:24:00+00:00,29473.5123208919,29475.495991188563,29471.941573656866,29474.847321817797,87.21132170771801,105
2024-08-02 06:25:00+00:00,29472.12521247706,29475.969987653763,29469.07921553137,29469.978989925257,83.00243114801427,135
2024-08-02 06:26:00+00:00,29464.913274590293,29468.356686090086,29460.313303583658,29465.176921855204,74.87362770590049,146
2024-08-02 06:27:00+00:00,29454.09505838877,29456.031982934757,29452.302909139176,29454.45166259051,93.4959513488294,71
2024-08-02 06:28:00+00:00,29438.29544763125,29442.100329122313,29437.96910705558,29437.425575804642,89.98788662598594,80
2024-08-02 06:29:00+00:00,29459.353138612034,29463.380178526593,29457.261680767133,29460.741018975285,91.28753407145702,112
2024-08-02 06:30:00+00:00,29478.915730130517,29479.203686818542,29476.589241619477,29478.900829256185,97.82876093722076,50
2024-08-02 06:31:00+00:00,29484.334387686362,29486.34264657332,29481.558658276193,29486.155601348433,71.65452839758343,138
2024-08-02 06:32:00+00:00,29488.586300175488,29489.613263710617,29485.444344194057,29486.305798499277,96.91754764218705,61
2024-08-02 06:33:00+00:00,29499.81034499347,29505.57042149662,29500.82302173765,29500.96293452581,111.44420757802284,124
2024-08-02 06:34:00+00:00,29494.161837728505,29499.647604648027,29494.18839014252,29496.091674442105,99.25656109167441,57
2024-08-02 06:35:00+00:00,29485.846385993253,29485.15726473426,29481.757885680796,29484.778924230246,127.30466757878602,144
2024-08-02 06:36:00+00:00,29476.581770666784,29480.991757239815,29473.498404419846,29477.255040393928,99.7328195060285,106
2024-08-02 06:37:00+00:00,29506.320307357088,29508.1155213895,29504.678778982863,29504.1042085768,52.78831676018279,91
2024-08-02 06:38:00+00:00,29511.122199712874,29510.58834625102,29509.548570149786,29509.85699731338,75.70866480546462,121
2024-08-02 06:39:00+00:00,29507.457439065813,29510.194908685855,29504.769447654206,29506.70443694729,82.55753344898355,131
